scenario_id,fx_annual_logret_cny,fx_annual_logret_mxn,cost_multiplier_cny,cost_multiplier_mxn
6689,0.03536743966624342,0.17303934011659416,1.0360003064788397,1.1889128761352044
6690,-0.005854079582898618,-0.005208019575943898,0.9941630221530681,0.9948055186453707
6691,-0.050130447761013414,0.02450890012188544,0.95110534684508,1.0248117120157565
6692,0.20406383194717514,-0.11129384284625252,1.2263764329535027,0.8946758162121649
6693,-0.0004571715494894983,0.11160107024168606,0.9995429329374999,1.1180667415708807
6694,-0.005623785474483816,-0.07094144653397441,0.9943919984048026,0.9315164340466405
6695,0.07788261274390187,-0.1713619198490411,1.0809957560961945,0.8425165948072256
6696,0.10571481687008533,-0.15051573494932638,1.1115048488714963,0.8602641936874218
6697,0.011078220759591695,-0.0712662877923307,1.0111398114755843,0.9312138882183695
6698,-0.01833813408595353,-0.1902404561286144,0.981828986376561,0.8267603104566129
